audio_file_path	romaji_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name	audio_id
data01/kosamebitaki_100900_hyogo_kaji.0005.wav	kosamebitaki	Q27075642	Asian Brown Flycatcher	コサメビタキ	Q25341/Q194240/Q764420/Q1179990/Q200989/Q1088541/Q27075642	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ヒタキ科/Muscicapa/コサメビタキ	Passeriformes/Passeri/Passerida/Muscicapoidea/Muscicapidae/Muscicapa/Asian Brown Flycatcher	order/suborder/parvorder /superfamily/family/genus/species	
data01/meboso_060722_marunuma_hirano.0002.wav	mebosomushikui	Q720497	Arctic Warbler	メボソムシクイ	Q194240/Q1929497/Q214627/Q720497	スズメ亜目/メボソムシクイ科/Phylloscopus/メボソムシクイ	Passeri/Phylloscopidae/Phylloscopus/Arctic Warbler	suborder/family/genus/species	
data01/yamagara_0905_hyogo_kaji.0006.wav	yamagara	Q27075354	Varied Tit	ヤマガラ	Q3838110/Q27075354	Sittiparus/ヤマガラ	Sittiparus/Varied Tit	genus/species	
data01/hayabusa_130519_date_kuros.0001.wav	hayabusa	Q30535	Peregrine Falcon	ハヤブサ	Q326483/Q25370/Q21744/Q754660/Q43489/Q30535	Eufalconimorphae/ハヤブサ下目/ハヤブサ科/Falconinae/ハヤブサ属/ハヤブサ	Eufalconimorphae/Falconiformes/Falconidae/Falconinae/Falco/Peregrine Falcon	order/family/subfamily/genus/species	
data01/kizi_100608_watarase.0008.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	subfamily/genus/species	
data01/kikuitadaki_100529_nasushiobara.0000.wav	kikuitadaki	Q26657	Goldcrest	キクイタダキ	Q25341/Q14254250/Q208716/Q26657	スズメ目/Regulidae/キクイタダキ属/キクイタダキ	Passeriformes/Regulidae/Regulus/Goldcrest	order/family/genus/species	
data01/hirenjaku_131211_tottori_kuroda.0006.wav	hirenjaku	Q697413	Japanese Waxwing	ヒレンジャク	Q25341/Q11897625/Q208940/Q697413	スズメ目/レンジャク科/レンジャク科/ヒレンジャク	Passeriformes/Bombycillidae/Bombycilla/Japanese Waxwing	order/family/genus/species	
data01/komadori_060605_yaita_hirano.0001.wav	komadori	Q27075673	Japanese Robin	コマドリ	Q1193805/Q10784792/Q27075673	Saxicolinae/Larvivora/コマドリ	Saxicolinae/Larvivora/Japanese Robin	subfamily/genus/species	
data01/kakesu_1103_hyogo_kaji.0009.wav	kakesu	Q25354	Eurasian Jay	カケス	Q311248/Q25354	カケス属/カケス	Garrulus/Eurasian Jay	genus/species	
data01/komukudori_150525_muroran_kuros.0007.wav	komukudori	Q1586190	Chestnut-cheeked Starling	コムクドリ	Q25341/Q185237/Q3759722/Q1586190	スズメ目/ムクドリ科/Agropsar/コムクドリ	Passeriformes/Sturnidae/Agropsar/Chestnut-cheeked Starling	order/family/genus/species	
data01/goisagi_100420_watarase.0001.wav	goisagi	Q126216	Black-crowned Night Heron	ゴイサギ	Q133003/Q126216	Nycticorax/ゴイサギ	Nycticorax/Black-crowned Night Heron	genus/species	
data01/yabusame_0709_hyogo_kaji.0001.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species	
data01/yabusame_0709_hyogo_kaji.0008.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species	
data01/yabusame_100508_yahaba_mikami.0002.wav	yabusame	Q2669165	Asian Stubtail	ヤブサメ	Q920922/Q2669165	Urosphena/ヤブサメ	Urosphena/Asian Stubtail	genus/species	
data01/rsanshokui_120419_yambaru_moriya.0009.wav	ryuukyuusanshoukui	Q3233109	Ryukyu Minivet	リュウキュウサンショウクイ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q732881/Q1082724/Q3233109	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/サンショウクイ科/Minivet/リュウキュウサンショウクイ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Campephagidae/Minivet/Ryukyu Minivet	order/family/genus/species	
data01/ooruri_0907_hyogo_kaji.0000.wav	ooruri	Q73477	Blue-and-white Flycatcher	オオルリ	Q15111715/Q73477	Cyanoptila/オオルリ	Cyanoptila/Blue-and-white Flycatcher	genus/species	
data01/aoji_080422_watarase_hirano.0000.wav	aoji	Q1190674	Black-faced Bunting	アオジ	Q20645445/Q14635103/Q326483/Q5856078/Q25341/Q28486/Q614481/Q1190674	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/スズメ目/ホオジロ科/ホオジロ属/アオジ	Telluraves/Australaves/Eufalconimorphae/Psittacopasserae/Passeriformes/Emberizidae/Emberiza/Black-faced Bunting	order/family/genus/species	
data01/enaga_0905_hyogo_kaji.0002.wav	enaga	Q170831	Long-tailed Tit	エナガ	Q310850/Q170831	Aegithalos/エナガ	Aegithalos/Long-tailed Tit	genus/species	
data01/uguisu_090318_hyogo_kaji.0004.wav	uguisu	Q27075456	Horornis diphone	ウグイス	Q25341/Q222432/Q9293884/Q27075456	スズメ目/ウグイス科/Horornis/ウグイス	Passeriformes/Cettiidae/Horornis/Horornis diphone	order/family/genus/species	
data01/konohazuku_hinoyama_0706_kuroda.0003.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	superorder/order/family/genus/species	
data01/konohazuku_hinoyama_0706_kuroda.0013.wav	konohazuku	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	superorder/order/family/genus/species	
data01/kibashiri_110223_chichibu_mju.0000.wav	kibashiri	Q193593	Eurasian Treecreeper	キバシリ	Q205938/Q1991437/Q193593	キバシリ科/キバシリ属/キバシリ	treecreeper/Certhia/Eurasian Treecreeper	family/genus/species	
data01/tsumenagasekirei_050621_hokkaidou_kaji.0001.wav	tsumenagasekirei	Q25984	Western Yellow Wagtail	ツメナガセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q25984	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/ツメナガセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Western Yellow Wagtail	order/suborder/parvorder /superfamily/family/genus/species	
data01/tobi_110308_watarase_hirano.0001.wav	tobi	Q80362	Black Kite	トビ	Q20645445/Q15718604/Q19595747/Q21736/Q25510/Q600204/Q80362	Telluraves/Afroaves/Accipitrimorphae/タカ目/タカ科/トビ属/トビ	Telluraves/Afroaves/Accipitrimorphae/Accipitriformes/Accipitridae/Milvus/Black Kite	order/family/genus/species	
data01/ruribitaki_110624_fuji_mju.0003.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Tarsiger/ルリビタキ	Tarsiger/Red-flanked Bush Robin	genus/species	
data01/shijukara_100223_sado_mju.0007.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species	
data01/higara_110313_utsunomiya_hirano.0004.wav	higara	Q191096	Coal Tit	ヒガラ	Q25341/Q194240/Q764420/Q2862448/Q168473/Q1193281/Q191096	スズメ目/スズメ亜目/スズメ小目/ウグイス上科/シジュウカラ科/ヒガラ属/ヒガラ	Passeriformes/Passeri/Passerida/Sylvioidea/tit/Periparus/Coal Tit	order/suborder/parvorder /superfamily/family/genus/species	
data01/mifuuzura_130519_kiyamu_oshiro.0000.wav	mifuuzura	Q1262057	Barred Buttonquail	ミフウズラ	Q1608770/Q1262057	Turnix/ミフウズラ	Turnix/Barred Buttonquail	genus/species	
data01/kurotsugumi_060604_okutadami_mju.0002.wav	kurotsugumi	Q2720710	Janpanese Thrush	クロツグミ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q2720710	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/クロツグミ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Janpanese Thrush	order/suborder/parvorder /superfamily/family/genus/species	
data01/kumataka120303_ishikawa_kuroda.0001.wav	kumataka	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	genus/species	
data01/uso_100606_nigorigo_mju.0005.wav	uso	Q25382	Eurasian Bullfinch	ウソ	Q25341/Q160835/Q667490/Q843173/Q25382	スズメ目/アトリ科/ヒワ亜科/Pyrrhula/ウソ	Passeriformes/Fringillidae/Carduelinae/Pyrrhula/Eurasian Bullfinch	order/family/subfamily/genus/species	
data01/sijuukara5_0803_hyogo_kaji.0014.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species	
data01/sijuukara3_0802_hyogo_kaji.0005.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species	
data01/hikuina_090511_watarase_hirano.0007.wav	hikuina	Q1076585	Ruddy-breasted Crake	ヒクイナ	Q835525/Q1076585	Porzana/ヒクイナ	Porzana/Ruddy-breasted Crake	genus/species	
data01/mozu_081014_watarase_hirano.0011.wav	mozu	Q804145	Bull-headed Shrike	モズ	Q25341/Q171052/Q754657/Q804145	スズメ目/モズ科/モズ属/モズ	Passeriformes/Laniidae/Lanius/Bull-headed Shrike	order/family/genus/species	
data01/kogera_0906_hyogo_kaji.0007.wav	kogera	Q27074882	Yungipicus kizuki	コゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q21596781/Q1466322/Q27074882	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/Dendropicini/Yungipicus/コゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Dendropicini/Yungipicus/Yungipicus kizuki	Unknown/subclass/superorder/order/family/subfamily/tribe/genus/species	
data01/rurikakesu_0903_amami_ishida.0000.wav	rurikakesu	Q715227	Lidth's Jay	ルリカケス	Q25341/Q194240/Q869223/Q15998878/Q25565/Q311248/Q715227	スズメ目/スズメ亜目/カラス小目/カラス上科/カラス科/カケス属/ルリカケス	Passeriformes/Passeri/Corvida/Corvoidea/Corvidae/Garrulus/Lidth's Jay	order/suborder/infraorder/superfamily/family/genus/species	
data01/yotaka_150629_nikko_abe.0010.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	genus/species	
data01/akamozu_160522_nagano_hara.0008.wav	akamozu	Q790616	Brown Shrike	アカモズ	Q25341/Q171052/Q754657/Q790616	スズメ目/モズ科/モズ属/アカモズ	Passeriformes/Laniidae/Lanius/Brown Shrike	order/family/genus/species	
data01/enaga_040429_kokubunji_mju.0012.wav	enaga	Q170831	Long-tailed Tit	エナガ	Q310850/Q170831	Aegithalos/エナガ	Aegithalos/Long-tailed Tit	genus/species	
data01/isuka_120327_shimokita_mikami.0000.wav	isuka	Q26552	Red Crossbill	イスカ	Q25341/Q160835/Q667490/Q339517/Q26552	スズメ目/アトリ科/ヒワ亜科/Loxia/イスカ	Passeriformes/Fringillidae/Carduelinae/Loxia/Red Crossbill	order/family/subfamily/genus/species	
data01/kizi_101209_watarase_hirano.0003.wav	kiji	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	subfamily/genus/species	
data01/ikaru_0905_hyogo_kaji.0001.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily/genus/species	
data01/ikaru_0905_hyogo_kaji.0013.wav	ikaru	Q1052029	Japenese Grosbeak	イカル	Q25341/Q160835/Q667490/Q133463/Q1052029	スズメ目/アトリ科/ヒワ亜科/Eophona/イカル	Passeriformes/Fringillidae/Carduelinae/Eophona/Japenese Grosbeak	order/family/subfamily/genus/species	
data01/meguro_110417_hahajima_mju.0001.wav	meguro	Q253644	Bonin White-eye	メグロ	Q371086/Q10734465/Q253644	メジロ科/Apalopteron/メグロ	Zosteropidae/Apalopteron/Bonin White-eye	family/genus/species	
data01/meguro_110417_hahajima_mju.0004.wav	meguro	Q253644	Bonin White-eye	メグロ	Q371086/Q10734465/Q253644	メジロ科/Apalopteron/メグロ	Zosteropidae/Apalopteron/Bonin White-eye	family/genus/species	
data01/miyakodori_130405_sanbanse_moriya.0001.wav	miyakodori	Q25928	Eurasian Oystercatcher	ミヤコドリ	Q27515/Q25928	ミヤコドリ属/ミヤコドリ	Haematopus/Eurasian Oystercatcher	genus/species	
data01/kisekirei_160601_chichibu_mju.0003.wav	kisekirei	Q201316	Grey Wagtail	キセキレイ	Q25341/Q194240/Q764420/Q749521/Q205943/Q230042/Q201316	スズメ目/スズメ亜目/スズメ小目/スズメ上科/セキレイ科/セキレイ/キセキレイ	Passeriformes/Passeri/Passerida/Passeroidea/Motacillidae/Motacilla/Grey Wagtail	order/suborder/parvorder /superfamily/family/genus/species	
data01/ruribitaki_060722_marunuma_hirano.0000.wav	ruribitaki	Q129219	Red-flanked Bush Robin	ルリビタキ	Q968266/Q129219	Tarsiger/ルリビタキ	Tarsiger/Red-flanked Bush Robin	genus/species	
data01/shime_150428_utsunomiya_hirano.0003.wav	shime	Q174088	Hawfinch	シメ	Q25341/Q160835/Q667490/Q868144/Q174088	スズメ目/アトリ科/ヒワ亜科/Coccothraustes/シメ	Passeriformes/Fringillidae/Carduelinae/Coccothraustes/Hawfinch	order/family/subfamily/genus/species	
data01/onaga_070411_kokubunji_mju.0005.wav	onaga	Q503807	Azure-winged Magpie	オナガ	Q25341/Q194240/Q869223/Q15998878/Q25565/Q2717364/Q503807	スズメ目/スズメ亜目/カラス小目/カラス上科/カラス科/オナガ属/オナガ	Passeriformes/Passeri/Corvida/Corvoidea/Corvidae/Cyanopica/Azure-winged Magpie	order/suborder/infraorder/superfamily/family/genus/species	
data01/kurotsugumi_150423_nara_kuroda.0000.wav	kurotsugumi	Q2720710	Janpanese Thrush	クロツグミ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q2720710	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/クロツグミ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Janpanese Thrush	order/suborder/parvorder /superfamily/family/genus/species	
data01/kuina_081104_watarase_hirano.0002.wav	kuina	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	Q5113/新顎類/ツル目/クイナ科/Rallus/クイナ	Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	Unknown/subclass/order/family/genus/species	
data01/kibitaki2_0904_hyogo_kaji.0003.wav	kibitaki	Q1367236	Narcissus Flycatcher	キビタキ	Q388003/Q1367236	Ficedula/キビタキ	Ficedula/Narcissus Flycatcher	genus/species	
data01/sijuukara1_060311_okinawa_kaji.0006.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species	
data01/sijuukara1_060311_okinawa_kaji.0012.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species	
data01/isohiyo_140602_nara_mju.0013.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Monticola/イソヒヨドリ	Monticola/Blue Rock Thrush	genus/species	
data01/tsurushigi_110929_hyogo_kuroda.0002.wav	tsurushigi	Q28103	Spotted Redshank	ツルシギ	Q41972/Q28103	Tringa/ツルシギ	Tringa/Spotted Redshank	genus/species	
data01/tsumi_080412_utsunomiya_hirano.0001.wav	tsumi	Q606755	Japanese Sparrowhawk	ツミ	Q940115/Q188737/Q606755	ハイタカ亜科/ハイタカ属/ツミ	Accipitrinae/Accipiter/Japanese Sparrowhawk	subfamily/genus/species	
data01/akahara_100420_watarase.0002.wav	akahara	Q1589003	Brown-headed Thrush	アカハラ	Q25341/Q194240/Q764420/Q1179990/Q26050/Q115661/Q1589003	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ツグミ科/ツグミ属/アカハラ	Passeriformes/Passeri/Passerida/Muscicapoidea/thrush/Turdus/Brown-headed Thrush	order/suborder/parvorder /superfamily/family/genus/species	
data01/karugamo_0910_hyogo_kaji.0004.wav	karugamo	Q839542	Indian Spot-billed Duck	カルガモ	Q27725/Q214264/Q839542	カモ亜科/マガモ属/カルガモ	Anatinae/Anas/Indian Spot-billed Duck	subfamily/genus/species	
data01/samebitaki_080704_doto_kuroda.0005.wav	samebitaki	Q73578	Dark-sided Flycatcher	サメビタキ	Q25341/Q194240/Q764420/Q1179990/Q200989/Q1088541/Q73578	スズメ目/スズメ亜目/スズメ小目/ヒタキ上科/ヒタキ科/Muscicapa/サメビタキ	Passeriformes/Passeri/Passerida/Muscicapoidea/Muscicapidae/Muscicapa/Dark-sided Flycatcher	order/suborder/parvorder /superfamily/family/genus/species	
data01/yotaka-ueta-nigata060603.0026.wav	yotaka	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	genus/species	
data01/kaistuburi_1001_hyogo_kaji.0015.wav	kaitsuburi	Q25421	Little Grebe	カイツブリ	Q21695/Q1051101/Q25421	カイツブリ科/カイツブリ属/カイツブリ	Podicipedidae/Tachybaptus/Little Grebe	family/genus/species	
data01/onagagamo1_0801_hyogo_kaji.0000.wav	onagagamo	Q25450	Nothern Pintail	オナガガモ	Q27725/Q214264/Q25450	カモ亜科/マガモ属/オナガガモ	Anatinae/Anas/Nothern Pintail	subfamily/genus/species	
data01/akahige_090721_tokara_seki.0006.wav	akahige	Q27075672	Ryukyu Robin	アカヒゲ	Q1193805/Q10784792/Q27075672	Saxicolinae/Larvivora/アカヒゲ	Saxicolinae/Larvivora/Ryukyu Robin	subfamily/genus/species	
data01/koshiakastubame_0809_hyogo_kaji.0003.wav	koshiakatsubame	Q27075446	Red-rumped Swallow	コシアカツバメ	Q39861/Q248398/Q27075446	ツバメ科/Cecropis/コシアカツバメ	Hirundinidae/Cecropis/Red-rumped Swallow	family/genus/species	
data01/tsubame_1005_hyogo_kaji.0004.wav	tsubame	Q25429	Barn Swallow	ツバメ	Q39861/Q28135/Q25429	ツバメ科/Hirundo/ツバメ	Hirundinidae/Hirundo/Barn Swallow	family/genus/species	
data01/sijuukara4_0803_hyogo_kaji.0010.wav	shijuukara	Q177798	Japanese Tit	シジュウカラ	Q719380/Q177798	カラ類/シジュウカラ	Parus/Japanese Tit	genus/species	
data01/kumagera_060621_hokkaidou_kaji.0000.wav	kumagera	Q143284	Black Woodpecker	クマゲラ	Q5113/Q19168/Q2330918/Q11965316/Q25934/Q25439/Q561145/Q132916/Q143284	Q5113/新顎類/Neoaves/Dendrornithes/キツツキ目/キツツキ科/Picinae/クマゲラ属/クマゲラ	Neognathae/Neoaves/Dendrornithes/Piciformes/Picidae/Picinae/Dryocopus/Black Woodpecker	Unknown/subclass/superorder/order/family/subfamily/genus/species	
data01/kiashishigi_120503_tatsuno_kuroda.0001.wav	kiashishigi	Q1272062	Heteroscelus brevipes	キアシシギ	Q2312123/Q1272062	Tattler/キアシシギ	Tattler/Heteroscelus brevipes	genus/species	
data01/mizogoi_160430_mogusa_koyama.0004.wav	mizogoi	Q763116	Japanese Night Heron	ミゾゴイ	Q18789/Q1031335/Q135951/Q763116	サギ科/サギ亜科/Gorsachius/ミゾゴイ	Ardeidae/Ardeinae/Gorsachius/Japanese Night Heron	family/subfamily/genus/species	
data01/hiyodori_110724_kokubunji_mju.0007.wav	hiyodori	Q10770477	Brown-eared Bulbul	ヒヨドリ	Q194240/Q188854/Q749428/Q10770477	スズメ亜目/ヒヨドリ科/ヒヨドリ属/ヒヨドリ	Passeri/Pycnonotidae/Hypsipetes/Brown-eared Bulbul	suborder/family/genus/species	
data01/kawagarasu_131015_nikko_hirano.0006.wav	kawagarasu	Q1034960	Brown Dipper	カワガラス	Q192575/Q1034960	カワガラス科/カワガラス	dipper/Brown Dipper	genus/species	
data01/ezomushikui_110518_chichibu_mju.0020.wav	ezomushikui	Q2669182	Sakhalin Leaf Warbler	エゾムシクイ	Q194240/Q1929497/Q214627/Q2669182	スズメ亜目/メボソムシクイ科/Phylloscopus/エゾムシクイ	Passeri/Phylloscopidae/Phylloscopus/Sakhalin Leaf Warbler	suborder/family/genus/species	
data01/isohiyodori_0606_hyogo_kaji.0002.wav	isohiyodori	Q152144	Blue Rock Thrush	イソヒヨドリ	Q1050525/Q152144	Monticola/イソヒヨドリ	Monticola/Blue Rock Thrush	genus/species	
data01/benihiwa_140121_nemuro_mju.0003.wav	benihiwa	Q20754771	Common Redpoll	ベニヒワ	Q25341/Q160835/Q667490/Q2822501/Q20754771	スズメ目/アトリ科/ヒワ亜科/Acanthis/ベニヒワ	Passeriformes/Fringillidae/Carduelinae/Acanthis/Common Redpoll	order/family/subfamily/genus/species	
data01/umiu_130619_muroran_kros.0003.wav	umiu	Q727214	Japanese Cormorant	ウミウ	Q3901247/Q19401/Q727214	ウ科/ウ科/ウミウ	Phalacrocoracidae/Phalacrocorax/Japanese Cormorant	family/genus/species	
